databaseId,caseId.en,title,citation,rootURL,databaseyear,format,,webURL,citingCasesURI,,citingCasesRoot,citingCasesMethod,apiKey
csc-scc,2011scc40,R. v. Sinclair,"[2011] 3 SCR 3, 2011 SCC 40 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc40/2011scc40.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc40/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc39,Dubé v. Canada,"[2011] 2 SCR 764, 2011 SCC 39 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc39/2011scc39.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc39/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc38,Bastien Estate v. Canada,"[2011] 2 SCR 710, 2011 SCC 38 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc38/2011scc38.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc38/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc37,Alberta (Aboriginal Affairs and Northern Development) v. Cunningham,"[2011] 2 SCR 670, 2011 SCC 37 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc37/2011scc37.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc37/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc36,Canada Trustco Mortgage Co. v. Canada,"[2011] 2 SCR 635, 2011 SCC 36 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc36/2011scc36.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc36/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc35,Schreyer v. Schreyer,"[2011] 2 SCR 605, 2011 SCC 35 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc35/2011scc35.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc35/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc34,R. v. Nixon,"[2011] 2 SCR 566, 2011 SCC 34 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc34/2011scc34.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc34/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc33,Aecon Buildings v. Stephenson Engineering Ltd.,"[2011] 2 SCR 560, 2011 SCC 33 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc33/2011scc33.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc33/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc32,R. v. Campbell,"[2011] 2 SCR 549, 2011 SCC 32 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc32/2011scc32.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc32/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc31,R. v. E.M.W.,"[2011] 2 SCR 542, 2011 SCC 31 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc31/2011scc31.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc31/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc30,Canada (Attorney General) v. Mavi,"[2011] 2 SCR 504, 2011 SCC 30 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc30/2011scc30.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc30/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc29,R. v. O'Brien,"[2011] 2 SCR 485, 2011 SCC 29 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc29/2011scc29.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc29/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc28,R. v. J.A.,"[2011] 2 SCR 440, 2011 SCC 28 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc28/2011scc28.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc28/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc27,Masterpiece Inc. v. Alavida Lifestyles Inc.,"[2011] 2 SCR 387, 2011 SCC 27 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc27/2011scc27.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc27/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc26,i Trade Finance Inc. v. Bank of Montreal,"[2011] 2 SCR 360, 2011 SCC 26 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc26/2011scc26.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc26/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc25,Canada (Information Commissioner) v. Canada (Minister of National Defence),"[2011] 2 SCR 306, 2011 SCC 25 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc25/2011scc25.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc25/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc24,Alberta v. Elder Advocates of Alberta Society,"[2011] 2 SCR 261, 2011 SCC 24 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc24/2011scc24.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc24/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc23,Sharbern Holding Inc. v. Vancouver Airport Centre Ltd.,"[2011] 2 SCR 175, 2011 SCC 23 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc23/2011scc23.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc23/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc22,R. v. V.Y.,"[2011] 2 SCR 173, 2011 SCC 22 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc22/2011scc22.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc22/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc21,R. v. Loewen,"[2011] 2 SCR 167, 2011 SCC 21 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc21/2011scc21.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc21/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc20,Ontario (Attorney General) v. Fraser,"[2011] 2 SCR 3, 2011 SCC 20 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc20/2011scc20.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc20/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc19,R. v. Reynolds,"[2011] 1 SCR 693, 2011 SCC 19 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc19/2011scc19.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc19/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc18,British Columbia (Attorney General) v. Malik,"[2011] 1 SCR 657, 2011 SCC 18 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc18/2011scc18.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc18/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc17,R. v. J.A.A.,"[2011] 1 SCR 628, 2011 SCC 17 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc17/2011scc17.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc17/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc16,R. v. St-Onge,"[2011] 1 SCR 625, 2011 SCC 16 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc16/2011scc16.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc16/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc15,Seidel v. TELUS Communications Inc.,"[2011] 1 SCR 531, 2011 SCC 15 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc15/2011scc15.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc15/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc14,R. v. S.D.,"[2011] 1 SCR 527, 2011 SCC 14 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc14/2011scc14.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc14/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc13,R. v. White,"[2011] 1 SCR 433, 2011 SCC 13 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc13/2011scc13.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc13/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc12,Withler v. Canada (Attorney General),"[2011] 1 SCR 396, 2011 SCC 12 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc12/2011scc12.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc12/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc11,Québec (Attorney General) v. Canada,"[2011] 1 SCR 368, 2011 SCC 11 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc11/2011scc11.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc11/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc10,Kerr v. Baranow,"[2011] 1 SCR 269, 2011 SCC 10 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc10/2011scc10.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc10/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc9,Bou Malhab v. Diffusion Métromédia CMR inc.,"[2011] 1 SCR 214, 2011 SCC 9 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc9/2011scc9.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc9/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc8,R. v. Miljevic,"[2011] 1 SCR 203, 2011 SCC 8 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc8/2011scc8.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc8/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc7,Smith v. Alliance Pipeline Ltd.,"[2011] 1 SCR 160, 2011 SCC 7 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc7/2011scc7.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc7/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc6,R. v. Ahmad,"[2011] 1 SCR 110, 2011 SCC 6 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc6/2011scc6.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc6/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc5,R. v. Caron,"[2011] 1 SCR 78, 2011 SCC 5 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc5/2011scc5.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc5/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc4,R. v. Bruce,"[2011] 1 SCR 76, 2011 SCC 4 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc4/2011scc4.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc4/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc3,Canadian Broadcasting Corp. v. The Queen,"[2011] 1 SCR 65, 2011 SCC 3 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc3/2011scc3.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc3/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc2,Canadian Broadcasting Corp. v. Canada (Attorney General),"[2011] 1 SCR 19, 2011 SCC 2 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc2/2011scc2.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc2/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2011scc1,Celgene Corp. v. Canada (Attorney General),"[2011] 1 SCR 3, 2011 SCC 1 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2011,.html,/,https://www.canlii.org/en/ca/scc/doc/2011/2011scc1/2011scc1.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2011scc1/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc67,Manuge v. Canada,"[2010] 3 SCR 672, 2010 SCC 67 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc67/2010scc67.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc67/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc66,Canadian Food Inspection Agency v. Professional Institute of the Public Service of Canada,"[2010] 3 SCR 657, 2010 SCC 66 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc66/2010scc66.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc66/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc65,Nu-Pharm Inc. v. Canada (Attorney General),"[2010] 3 SCR 648, 2010 SCC 65 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc65/2010scc65.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc65/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc64,Parrish & Heimbecker Ltd. v. Canada (Agriculture and Agri-Food),"[2010] 3 SCR 639, 2010 SCC 64 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc64/2010scc64.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc64/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc63,Canada (Attorney General) v. McArthur,"[2010] 3 SCR 626, 2010 SCC 63 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc63/2010scc63.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc63/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc62,Canada (Attorney General) v. TeleZone Inc.,"[2010] 3 SCR 585, 2010 SCC 62 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc62/2010scc62.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc62/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc61,Reference re Assisted Human Reproduction Act,"[2010] 3 SCR 457, 2010 SCC 61 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc61/2010scc61.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc61/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc60,Century Services Inc. v. Canada (Attorney General),"[2010] 3 SCR 379, 2010 SCC 60 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc60/2010scc60.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc60/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc58,R. v. Tran,"[2010] 3 SCR 350, 2010 SCC 58 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc58/2010scc58.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc58/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc57,Gavrila v. Canada (Justice),"[2010] 3 SCR 342, 2010 SCC 57 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc57/2010scc57.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc57/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc56,Németh v. Canada (Justice),"[2010] 3 SCR 281, 2010 SCC 56 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc56/2010scc56.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc56/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc55,R. v. Gomboc,"[2010] 3 SCR 211, 2010 SCC 55 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc55/2010scc55.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc55/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc53,Beckman v. Little Salmon/Carmacks First Nation,"[2010] 3 SCR 103, 2010 SCC 53 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc53/2010scc53.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc53/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc54,R. v. Hay,"[2010] 3 SCR 206, 2010 SCC 54 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc54/2010scc54.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc54/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc59,R. v. White,"[2010] 3 SCR 374, 2010 SCC 59 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc59/2010scc59.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc59/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2010scc52,R. v. Lee,"[2010] 3 SCR 99, 2010 SCC 52 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2010,.html,/,https://www.canlii.org/en/ca/scc/doc/2010/2010scc52/2010scc52.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2010scc52/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
